,Key,Airport,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
289,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2007,471.0,441.0,63.0,68.0,59098.0,58758.0,0.7602,0.7229,0.7927,13.2,11.28,3.15,15.35,1.66,0.77,2.21,11.05
290,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2008,338.0,338.0,56.0,35.0,51391.0,51123.0,0.7421,0.7122,0.787,15.22,10.91,2.8,17.07,1.13,0.74,2.11,11.28
291,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2009,213.0,177.0,25.0,9.0,40278.0,39956.0,0.7698,0.7554,0.8086,13.86,9.88,1.92,14.94,1.19,0.45,1.33,9.61
292,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2010,227.0,200.0,31.0,18.0,37332.0,37205.0,0.7561,0.7421,0.7904,14.72,9.65,1.81,15.83,1.12,0.45,1.5,10.38
293,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2011,234.0,214.0,30.0,26.0,35796.0,35541.0,0.753,0.7306,0.792,14.62,9.73,2.14,16.13,1.11,0.52,1.56,10.51
294,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2012,190.0,186.0,27.0,24.0,33371.0,33168.0,0.7727,0.7491,0.8086,13.78,9.91,2.22,15.38,1.03,0.59,1.36,9.96
295,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2013,204.0,183.0,35.0,14.0,32031.0,31743.0,0.7475,0.7211,0.7709,15.26,10.14,2.33,17.08,1.15,0.56,1.61,11.97
296,615.0,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes,2014,290.0,266.0,31.0,21.0,32791.0,32476.0,0.7161,0.6824,0.7347,16.92,10.79,2.65,19.09,1.47,0.56,2.1,14.01
297,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2004,263.0,260.0,98.0,23.0,38148.0,37293.0,0.7792,0.7637,0.7703,11.33,10.28,2.12,12.78,2.55,0.58,2.33,11.73
298,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2005,285.0,235.0,110.0,19.0,40769.0,40424.0,0.7733,0.7435,0.747,11.33,10.93,2.73,13.47,2.66,0.89,2.89,12.56
299,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2006,427.0,400.0,217.0,69.0,42697.0,42915.0,0.7762,0.7414,0.7631,11.4,11.56,2.74,13.5,2.57,0.58,2.63,11.79
300,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2007,517.0,477.0,288.0,34.0,43833.0,43406.0,0.7804,0.7448,0.7707,11.79,11.89,2.74,13.86,2.8,0.69,2.52,11.99
301,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2008,535.0,507.0,141.0,56.0,40341.0,40135.0,0.7948,0.772,0.7942,10.78,11.6,2.24,12.24,2.29,0.71,2.16,10.9
302,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2009,412.0,390.0,115.0,47.0,34863.0,34744.0,0.8419,0.8302,0.8305,8.3,10.9,1.72,9.19,2.4,0.57,1.73,8.61
303,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2010,465.0,444.0,124.0,46.0,34610.0,34039.0,0.8092,0.7926,0.8027,9.99,10.76,1.89,11.16,2.02,0.66,1.74,9.96
304,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2011,493.0,426.0,76.0,66.0,32875.0,32495.0,0.8194,0.7992,0.7949,9.6,10.95,2.07,10.81,2.07,0.59,2.06,10.38
305,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2012,488.0,456.0,33.0,40.0,32152.0,31902.0,0.8369,0.8173,0.8249,8.88,10.94,2.09,10.16,1.81,0.59,1.56,8.8
306,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2013,399.0,386.0,30.0,8.0,31469.0,31215.0,0.8072,0.7889,0.8009,10.2,10.77,1.87,11.44,1.73,0.51,1.62,10.14
307,496.0,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes,2014,427.0,403.0,36.0,39.0,30148.0,29885.0,0.7821,0.7613,0.7657,11.3,10.86,1.95,12.58,2.05,0.52,1.84,12.19
308,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2004,43.0,37.0,0.0,0.0,731.0,717.0,0.8837,0.87,0.8591,6.75,7.24,1.73,7.46,1.17,0.36,1.42,8.42
309,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2005,33.0,22.0,0.0,0.0,2730.0,2817.0,0.8905,0.8696,0.8424,5.35,7.95,2.11,6.44,1.58,0.41,2.11,7.86
310,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2006,51.0,44.0,2.0,1.0,2194.0,2191.0,0.8323,0.8067,0.7408,7.73,9.67,3.29,9.41,1.66,0.83,2.97,12.67
311,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2007,21.0,17.0,1.0,0.0,2044.0,1928.0,0.8728,0.8488,0.8185,6.27,10.11,2.62,7.9,1.53,0.9,2.78,8.98
312,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2008,20.0,20.0,1.0,0.0,1841.0,1768.0,0.8838,0.8631,0.8479,5.44,10.52,2.33,6.54,1.76,0.57,2.01,8.16
313,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2009,27.0,24.0,0.0,0.0,1649.0,1504.0,0.8757,0.8739,0.8763,5.92,9.33,1.35,6.29,1.43,0.43,1.53,6.33
314,617.0,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes,2010,10.0,8.0,0.0,0.0,955.0,948.0,0.8628,0.8545,0.8492,6.21,8.69,0.86,6.52,1.42,0.55,2.31,7.65
315,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2004,242.0,235.0,71.0,46.0,53971.0,53818.0,0.803,0.7809,0.7921,10.38,9.89,2.43,12.1,2.46,0.83,2.55,10.87
316,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2005,221.0,190.0,61.0,33.0,51829.0,51877.0,0.814,0.7922,0.8001,9.6,9.79,2.29,11.2,2.26,0.89,2.34,10.24
317,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2006,392.0,329.0,71.0,124.0,49682.0,51199.0,0.7983,0.7756,0.7746,10.84,9.89,2.16,12.33,2.12,0.84,2.66,11.82
318,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2007,366.0,304.0,107.0,45.0,53255.0,53611.0,0.8005,0.7704,0.7647,11.29,10.34,2.4,12.95,2.19,1.29,3.06,12.71
319,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2008,333.0,300.0,79.0,42.0,49589.0,49512.0,0.8103,0.7844,0.7875,10.79,10.41,2.41,12.32,1.82,1.03,2.79,11.48
320,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2009,192.0,162.0,74.0,26.0,42550.0,42704.0,0.8341,0.8147,0.8224,9.24,9.88,1.89,10.45,1.74,0.92,1.98,9.27
321,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2010,222.0,177.0,71.0,50.0,42302.0,42169.0,0.8144,0.7907,0.8047,10.25,9.95,2.05,11.58,1.66,0.95,1.9,10.23
322,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2011,345.0,294.0,77.0,61.0,42283.0,42297.0,0.8072,0.7758,0.8022,10.81,10.5,2.51,12.57,1.58,0.84,1.87,10.63
323,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2012,237.0,181.0,65.0,60.0,39105.0,39107.0,0.8219,0.794,0.8177,10.55,10.27,2.32,12.11,1.41,0.98,1.8,9.73
324,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2013,232.0,212.0,62.0,46.0,35277.0,34989.0,0.771,0.7402,0.7554,12.56,10.77,2.64,14.28,1.6,0.92,2.35,12.76
325,2348.0,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes,2014,315.0,274.0,66.0,37.0,33292.0,33137.0,0.7451,0.7148,0.732,14.3,10.64,2.41,15.99,1.73,1.02,2.4,14.72
326,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2004,749.0,700.0,87.0,101.0,173254.0,169818.0,0.755,0.6877,0.7787,12.21,15.65,4.33,15.22,3.95,1.52,4.69,11.48
327,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2005,868.0,859.0,109.0,72.0,176691.0,173030.0,0.7511,0.677,0.7797,12.02,16.06,4.68,15.3,3.71,1.96,4.55,11.3
328,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2006,878.0,863.0,95.0,55.0,172206.0,169053.0,0.7544,0.6609,0.7492,12.01,17.43,5.39,16.09,4.07,1.93,5.72,13.0
329,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2007,1583.0,1799.0,212.0,191.0,170568.0,166269.0,0.7396,0.6421,0.7554,12.74,18.08,5.39,17.15,3.32,1.82,5.65,13.43
330,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2008,1516.0,1732.0,226.0,271.0,166979.0,163455.0,0.7602,0.6777,0.7887,12.9,17.72,4.93,17.01,3.27,1.97,4.99,12.12
331,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2009,918.0,1094.0,233.0,154.0,153914.0,153422.0,0.7825,0.7,0.8069,10.94,17.24,4.61,14.65,3.03,1.78,4.52,10.34
332,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2010,1670.0,1789.0,197.0,156.0,152842.0,151357.0,0.7585,0.6867,0.834,12.76,16.82,4.36,16.21,2.36,1.41,3.03,9.45
333,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2011,1087.0,1085.0,111.0,102.0,139824.0,138518.0,0.6692,0.6419,0.8316,17.04,15.2,2.14,18.58,2.18,0.49,2.44,9.64
334,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2012,428.0,379.0,76.0,42.0,118834.0,117676.0,0.6529,0.6309,0.8603,15.89,14.63,1.73,16.97,1.87,0.36,1.78,7.84
335,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2013,661.0,628.0,74.0,49.0,100394.0,99057.0,0.6709,0.6287,0.8183,16.35,14.35,2.43,18.32,1.97,0.36,2.4,10.02
336,3057.0,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes,2014,445.0,378.0,53.0,38.0,91359.0,90576.0,0.5771,0.5497,0.7724,19.86,13.38,1.36,21.1,2.45,0.28,3.12,12.29
337,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2004,1519.0,1593.0,178.0,132.0,211833.0,210977.0,0.7748,0.7225,0.8178,11.85,15.08,3.6,14.4,5.66,0.7,2.82,9.67
338,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2005,1715.0,1881.0,196.0,165.0,241565.0,240918.0,0.7481,0.6569,0.7899,13.3,15.87,5.08,17.36,5.95,1.78,3.28,11.4
339,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2006,1569.0,1742.0,283.0,204.0,234974.0,234521.0,0.7799,0.6602,0.7785,12.07,17.3,6.28,17.31,5.89,2.15,4.06,12.22
340,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2007,2170.0,2406.0,288.0,131.0,241960.0,241616.0,0.7296,0.5971,0.7395,14.59,17.95,6.61,20.42,4.93,2.54,4.46,14.04
341,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2008,1986.0,2227.0,277.0,254.0,248162.0,248224.0,0.7861,0.6276,0.7835,12.19,18.92,7.78,19.12,3.86,1.93,4.15,11.93
342,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2009,1149.0,1331.0,254.0,165.0,238676.0,238622.0,0.8175,0.68,0.8058,10.31,18.47,7.03,16.31,2.98,1.55,3.8,10.53
343,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2010,1616.0,1790.0,217.0,175.0,248474.0,248301.0,0.8324,0.739,0.8324,9.88,17.16,5.44,14.38,2.64,2.66,3.17,9.66
344,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2011,2230.0,2505.0,242.0,290.0,254209.0,253986.0,0.7902,0.6927,0.7926,12.33,17.85,5.52,16.84,2.39,3.44,3.58,11.82
345,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2012,1097.0,1342.0,194.0,174.0,260789.0,260134.0,0.8348,0.7641,0.8453,9.39,16.9,4.44,12.73,2.58,2.99,2.68,8.71
346,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2013,1701.0,1968.0,260.0,159.0,263287.0,262066.0,0.805,0.7169,0.8076,11.37,17.79,5.18,15.41,3.36,2.86,3.6,11.02
347,2094.0,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes,2014,1925.0,2145.0,163.0,214.0,257713.0,257585.0,0.7841,0.7102,0.8166,12.23,16.75,4.19,15.69,3.09,3.11,2.93,10.55
348,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2004,1597.0,1559.0,139.0,105.0,91681.0,92066.0,0.7774,0.7437,0.7482,13.02,12.25,3.27,15.22,2.39,1.17,3.47,14.07
349,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2005,1235.0,1269.0,182.0,91.0,92688.0,92884.0,0.7808,0.7412,0.7541,12.61,12.41,3.49,15.22,2.32,1.23,3.02,13.8
350,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2006,1167.0,1156.0,178.0,131.0,88135.0,88308.0,0.7544,0.7122,0.7248,14.76,13.08,3.76,17.55,2.47,1.16,3.55,15.98
351,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2007,1434.0,1400.0,198.0,81.0,92590.0,92877.0,0.7479,0.7038,0.7127,15.65,13.49,3.85,18.67,2.64,1.39,3.54,17.23
352,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2008,1253.0,1185.0,136.0,91.0,82686.0,82877.0,0.7737,0.7241,0.7281,14.46,13.82,4.08,17.59,2.83,1.34,3.79,16.46
353,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2009,845.0,791.0,109.0,71.0,73183.0,73439.0,0.798,0.7486,0.7757,12.79,14.18,4.07,15.83,2.66,1.12,3.29,13.07
354,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2010,1207.0,1134.0,115.0,73.0,70023.0,70222.0,0.7987,0.7516,0.7737,12.47,13.87,3.53,15.03,2.6,0.97,2.63,13.01
355,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2011,1020.0,923.0,99.0,63.0,71200.0,71153.0,0.7824,0.7408,0.7668,13.83,13.68,3.2,16.04,2.44,0.86,2.69,13.63
356,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2012,679.0,620.0,88.0,56.0,68663.0,68555.0,0.8108,0.7708,0.7992,11.89,13.58,3.15,14.05,2.16,0.93,2.11,11.53
357,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2013,926.0,855.0,95.0,65.0,67514.0,67182.0,0.7843,0.7276,0.7636,13.8,14.42,4.14,16.86,2.25,1.28,2.74,13.8
358,2144.0,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes,2014,1156.0,1019.0,82.0,66.0,67367.0,67330.0,0.7563,0.7179,0.752,15.0,13.67,2.83,17.11,2.47,0.9,2.8,14.55
359,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2004,1484.0,1347.0,289.0,195.0,196424.0,196144.0,0.7609,0.6589,0.7631,12.72,16.2,5.89,17.67,2.38,1.51,3.29,13.28
360,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2005,1400.0,1271.0,300.0,173.0,212089.0,212329.0,0.741,0.6581,0.7621,13.41,15.39,4.69,17.3,2.19,1.77,3.09,12.99
361,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2006,1609.0,1460.0,377.0,245.0,216984.0,217891.0,0.737,0.6255,0.7433,13.78,16.45,6.0,18.81,2.16,1.8,3.66,13.76
362,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2007,1842.0,1677.0,424.0,181.0,223643.0,225495.0,0.7447,0.6177,0.7494,13.81,16.9,6.56,19.42,2.29,2.01,3.4,13.79
363,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2008,2057.0,1805.0,339.0,400.0,207552.0,208196.0,0.762,0.6664,0.7586,13.95,16.28,5.65,18.58,2.24,1.7,3.63,13.92
364,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2009,991.0,924.0,272.0,146.0,183201.0,183116.0,0.7923,0.7356,0.8069,11.31,14.47,3.94,14.28,1.76,1.53,2.71,10.42
365,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2010,1016.0,964.0,303.0,174.0,174475.0,174562.0,0.7742,0.7168,0.8008,12.32,14.14,3.87,15.26,1.61,1.57,2.24,10.79
366,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2011,1143.0,1088.0,281.0,160.0,181828.0,181770.0,0.775,0.7176,0.7955,12.37,14.26,3.79,15.27,1.57,1.59,2.56,11.14
367,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2012,918.0,817.0,239.0,182.0,179153.0,180035.0,0.7802,0.7286,0.8051,12.47,13.93,3.5,15.13,1.47,2.1,2.34,10.84
368,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2013,777.0,726.0,274.0,156.0,177409.0,179793.0,0.7477,0.6901,0.7771,14.46,13.99,3.62,17.37,1.29,1.73,2.66,12.84
369,2410.0,LAS,MC CARRAN INTL,Mccarran Int'l Airport,Airport,AWP,CLARK,LAS VEGAS,NV,Federalized/Commercial,36.080056,-115.15225,Yes,2014,1115.0,1035.0,266.0,159.0,181578.0,181929.0,0.7394,0.6887,0.7643,14.77,13.61,3.35,17.47,1.71,1.77,2.89,13.47
370,3061.0,BNA,NASHVILLE INTL,Nashville Int'l Airport,Airport,ASO,DAVIDSON,NASHVILLE,TN,Federalized/Commercial,36.124472,-86.678194,Yes,2004,752.0,723.0,163.0,49.0,84167.0,84551.0,0.7849,0.7597,0.7638,11.37,10.63,2.5,13.34,3.52,0.75,2.83,12.8
371,3061.0,BNA,NASHVILLE INTL,Nashville Int'l Airport,Airport,ASO,DAVIDSON,NASHVILLE,TN,Federalized/Commercial,36.124472,-86.678194,Yes,2005,706.0,642.0,138.0,84.0,83922.0,84108.0,0.7837,0.7614,0.7655,11.61,10.9,2.51,13.43,3.48,0.89,2.57,12.79
