,Airport,FAA REGION,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,Arrival Percentage,Departure Percentage,No Diversion Percentage,Overall Chance of No Problems
709,DTW,AGL,4103.0,4484.0,355.0,307.0,228892.0,226666.0,0.7778,0.6483,0.7485,12.88,20.08,7.04,19.11,4.88,3.73,5.0,15.31,0.980217588875,0.982074515492,0.997093674132,0.986461926166
710,DTW,AGL,2583.0,2995.0,402.0,206.0,226840.0,225224.0,0.7995,0.7105,0.8029,11.99,19.78,5.65,16.63,4.27,2.88,3.51,12.53,0.98670212766,0.988613119379,0.997310115382,0.990875120807
711,DTW,AGL,1512.0,1954.0,424.0,207.0,211239.0,210518.0,0.8311,0.7286,0.8224,9.85,20.08,6.06,14.68,4.24,2.55,3.27,10.62,0.990718133366,0.992842230838,0.997007755651,0.993522706618
712,DTW,AGL,3149.0,3669.0,397.0,297.0,221903.0,220623.0,0.7825,0.6769,0.788,12.93,20.03,6.09,17.98,4.72,2.89,3.48,12.77,0.983369820916,0.985809114793,0.99686346113,0.988680798947
713,DTW,AGL,1485.0,1643.0,178.0,170.0,216449.0,216041.0,0.792,0.7427,0.8157,12.56,17.55,3.25,14.95,4.74,0.92,2.15,11.07,0.992394962067,0.993139261443,0.998390714236,0.994641645915
714,DTW,AGL,838.0,892.0,168.0,151.0,208723.0,208264.0,0.8052,0.7585,0.843,12.2,17.33,3.16,14.47,3.96,0.85,1.74,9.8,0.995716974609,0.995985109451,0.998469976282,0.996724020114
715,DTW,AGL,2279.0,2580.0,365.0,273.0,207053.0,206364.0,0.819,0.7171,0.824,11.94,19.89,6.08,16.78,4.23,1.32,2.61,11.85,0.987497819387,0.988993156342,0.996913527987,0.991134834572
716,DTW,AGL,1866.0,1868.0,211.0,190.0,192007.0,192080.0,0.8045,0.7477,0.8217,12.54,17.47,3.72,15.45,4.12,0.89,2.27,11.64,0.990274885464,0.990281604317,0.997911931411,0.992822807064
717,BOS,ANE,3332.0,3343.0,269.0,127.0,188413.0,184869.0,0.8095,0.7234,0.7755,11.35,18.2,6.25,16.15,3.96,1.91,4.45,12.95,0.981916924958,0.982315445325,0.997878279692,0.987370216658
718,BOS,ANE,4199.0,4155.0,266.0,185.0,190420.0,185755.0,0.7728,0.6902,0.7267,14.0,18.04,5.91,18.53,4.48,2.25,5.19,16.65,0.977631826869,0.97794874488,0.997602179837,0.984394250528
719,BOS,ANE,3359.0,3302.0,377.0,142.0,187003.0,182418.0,0.7739,0.694,0.7175,14.18,18.25,5.9,18.61,4.43,1.82,5.14,17.55,0.981898716135,0.98203772132,0.997190197634,0.987042211696
720,BOS,ANE,4379.0,4257.0,268.0,192.0,183078.0,179565.0,0.7553,0.6567,0.7024,15.82,19.3,6.8,21.48,4.55,2.23,5.01,18.48,0.976292707376,0.976081233136,0.997463069741,0.983279003418
721,BOS,ANE,3655.0,3601.0,354.0,183.0,170491.0,166566.0,0.7897,0.7075,0.7311,14.03,18.91,5.84,18.72,4.79,1.75,4.79,17.44,0.978380942089,0.978561918224,0.996813595327,0.984585485213
722,BOS,ANE,2891.0,2838.0,284.0,126.0,162271.0,160775.0,0.8209,0.7492,0.7649,11.52,18.32,5.39,15.59,4.22,1.64,4.22,14.92,0.982348001866,0.982184124089,0.997461661807,0.987331262587
723,BOS,ANE,3071.0,3035.0,275.0,137.0,164933.0,162520.0,0.8095,0.727,0.7612,11.7,18.39,5.47,15.99,4.32,1.49,4.24,14.6,0.981325375338,0.981380318069,0.997483608335,0.986729767247
724,BOS,ANE,3621.0,3633.0,320.0,113.0,168358.0,164961.0,0.7878,0.7065,0.7378,13.38,18.15,5.2,17.57,4.26,2.02,4.24,16.17,0.977976612654,0.97849226054,0.997401888281,0.984623587158
725,BOS,ANE,1498.0,1523.0,215.0,79.0,161639.0,158227.0,0.8204,0.7563,0.795,11.56,17.15,4.23,14.82,3.53,1.86,3.0,11.98,0.990374588408,0.990732434623,0.998161730225,0.993089584418
726,BOS,ANE,1640.0,1633.0,275.0,148.0,167549.0,164108.0,0.7987,0.7174,0.7682,12.81,18.19,5.29,17.08,3.2,1.87,3.46,13.77,0.990049235869,0.990211818632,0.997449171885,0.992570075462
727,BOS,ANE,2316.0,2330.0,349.0,121.0,170013.0,165166.0,0.8067,0.7295,0.7696,11.73,18.19,5.0,15.68,3.23,1.62,3.23,13.8,0.985892980395,0.986377512308,0.997195528359,0.989822007021
728,MHT,ANE,340.0,314.0,61.0,49.0,10165.0,10188.0,0.7684,0.7253,0.7474,13.75,13.4,3.81,16.44,2.4,0.66,2.81,13.24,0.969179426777,0.966551893753,0.989190782686,0.974974034405
729,MHT,ANE,534.0,480.0,50.0,55.0,37653.0,37773.0,0.7626,0.7278,0.731,15.17,12.53,3.26,17.5,2.53,0.93,2.99,14.73,0.987292510523,0.985817863118,0.997215814175,0.990108729272
730,MHT,ANE,263.0,252.0,76.0,27.0,33142.0,33296.0,0.7221,0.6897,0.6964,18.22,12.48,2.97,20.37,2.62,0.85,3.21,16.93,0.992431523306,0.992064449943,0.996899364821,0.993798446023
731,MHT,ANE,444.0,426.0,67.0,14.0,33516.0,33343.0,0.7169,0.677,0.6758,19.39,12.94,3.32,21.9,3.0,0.88,3.48,18.28,0.987223705126,0.986752595775,0.997576990383,0.990517763761
732,MHT,ANE,298.0,295.0,63.0,24.0,30669.0,30628.0,0.7387,0.7047,0.7305,17.21,12.53,2.75,19.37,2.4,0.74,2.97,15.34,0.990368290453,0.990283348006,0.997161361894,0.992604333451
733,MHT,ANE,170.0,158.0,27.0,17.0,26259.0,26296.0,0.7413,0.7193,0.7618,16.6,11.58,2.03,18.03,2.16,0.67,2.49,13.31,0.993991481594,0.993526029171,0.998325563695,0.99528102482
734,MHT,ANE,235.0,233.0,42.0,17.0,25289.0,25343.0,0.7355,0.7042,0.7433,16.39,11.44,2.33,17.94,2.03,0.6,2.35,13.96,0.990806139762,0.990707422199,0.99766945805,0.993061006671
735,MHT,ANE,302.0,289.0,29.0,10.0,24368.0,24377.0,0.7113,0.6867,0.7609,18.14,11.14,2.03,19.56,1.66,0.54,1.86,13.91,0.988144562497,0.987606697308,0.998399835881,0.991383698562
736,MHT,ANE,121.0,118.0,26.0,6.0,21608.0,21521.0,0.6989,0.6704,0.7522,18.47,11.22,2.17,20.06,1.4,0.7,1.64,13.98,0.994516983412,0.99440022214,0.998516079668,0.995811095073
737,MHT,ANE,183.0,188.0,32.0,8.0,20830.0,20713.0,0.684,0.6301,0.7013,18.83,12.53,3.55,21.88,1.34,0.74,2.15,16.31,0.990923574567,0.991214594335,0.998074284476,0.993404151126
738,MHT,ANE,193.0,185.0,32.0,7.0,18635.0,18571.0,0.6649,0.637,0.701,20.87,11.18,2.03,22.62,1.38,0.48,1.99,16.6,0.990038231651,0.98964314462,0.997903563941,0.992528313404
739,BUF,AEA,514.0,435.0,40.0,46.0,12215.0,12188.0,0.7764,0.7403,0.7173,12.94,12.41,3.16,15.0,2.29,0.85,2.85,15.89,0.964309156547,0.957920589439,0.992951686268,0.971727144085
740,BUF,AEA,456.0,416.0,41.0,35.0,46558.0,46582.0,0.7535,0.716,0.7104,14.94,12.46,3.32,17.14,2.08,1.21,3.14,16.67,0.991069511829,0.990205764852,0.9983680481,0.993214441594
741,BUF,AEA,559.0,489.0,87.0,37.0,45322.0,45345.0,0.7477,0.712,0.7095,15.26,12.62,3.17,17.51,2.46,1.16,3.59,16.63,0.989216010586,0.987666034156,0.997264715939,0.99138225356
742,BUF,AEA,689.0,622.0,54.0,46.0,44568.0,44509.0,0.729,0.6837,0.6785,17.39,13.03,3.25,20.01,3.41,0.83,4.07,19.13,0.986025298254,0.984540477473,0.997754751507,0.989440175745
743,BUF,AEA,611.0,539.0,60.0,37.0,43245.0,42984.0,0.7606,0.7239,0.7287,16.06,12.88,3.02,18.18,3.56,0.93,3.82,16.65,0.9874604504,0.985871198983,0.997750176855,0.990360608746
744,BUF,AEA,344.0,301.0,38.0,45.0,40467.0,40256.0,0.7901,0.7502,0.761,13.9,12.88,3.02,16.17,3.33,1.0,3.07,13.92,0.992522853736,0.991499246299,0.997943584852,0.993988561629
745,BUF,AEA,483.0,421.0,46.0,33.0,39546.0,39398.0,0.7826,0.7362,0.7534,13.93,12.95,3.1,16.25,3.08,1.03,2.83,14.56,0.989314178385,0.98778637536,0.997998581273,0.991699711673
746,BUF,AEA,387.0,362.0,45.0,27.0,39067.0,38890.0,0.7663,0.7338,0.7574,15.14,12.08,2.38,16.74,2.66,0.78,2.76,14.96,0.990691694523,0.990093941178,0.998152827841,0.992979487847
747,BUF,AEA,330.0,298.0,35.0,36.0,38909.0,38714.0,0.7857,0.7638,0.7744,13.48,11.54,1.88,14.63,2.37,0.9,2.28,13.34,0.992302526218,0.991518671773,0.998170645298,0.993997281096
748,BUF,AEA,422.0,356.0,27.0,21.0,38706.0,38393.0,0.7736,0.7248,0.7437,14.56,12.71,3.22,16.95,2.33,1.15,2.76,15.31,0.990727476363,0.989097297577,0.998754847663,0.992859873868
749,BUF,AEA,612.0,562.0,46.0,27.0,34314.0,34112.0,0.7584,0.7237,0.7376,15.53,12.17,2.42,17.26,2.33,0.7,2.5,15.96,0.983524859287,0.982164714111,0.997866308128,0.987851960509
750,MKE,AGL,406.0,369.0,46.0,22.0,23109.0,23138.0,0.7742,0.753,0.7335,11.78,12.47,2.42,12.79,2.6,0.52,3.43,13.62,0.984052208488,0.982431087455,0.997059268709,0.987847521551
751,MKE,AGL,416.0,371.0,57.0,22.0,94493.0,94132.0,0.7396,0.6994,0.7319,14.01,13.12,3.24,16.05,2.01,0.91,3.2,14.36,0.996058726044,0.995597557491,0.999162359178,0.996939547571
752,MKE,AGL,477.0,446.0,68.0,41.0,87040.0,86797.0,0.7625,0.7353,0.7278,13.46,13.1,2.3,15.02,1.75,0.92,3.78,14.85,0.994861573557,0.994519761029,0.998745951667,0.996042428751
753,MKE,AGL,808.0,790.0,83.0,80.0,86640.0,86703.0,0.7183,0.6728,0.6779,16.08,13.78,2.99,18.64,1.98,0.96,4.75,17.83,0.990888435233,0.990674053555,0.998119335652,0.993227274813
754,MKE,AGL,1200.0,1162.0,96.0,137.0,80819.0,80349.0,0.7409,0.7014,0.724,16.13,14.25,3.31,18.64,3.27,0.97,4.28,16.45,0.985538090082,0.985152006335,0.997108607168,0.989266234528
755,MKE,AGL,658.0,670.0,94.0,92.0,74866.0,74974.0,0.7979,0.7646,0.7996,12.27,13.3,2.71,14.26,3.56,0.84,3.13,11.34,0.991063568704,0.991210963588,0.997517351842,0.993263961378
756,MKE,AGL,708.0,683.0,98.0,134.0,85455.0,85584.0,0.7871,0.7547,0.7901,12.58,12.59,2.44,14.32,4.39,1.01,3.37,11.85,0.992019536362,0.991714937687,0.997287168424,0.993673880824
757,MKE,AGL,770.0,758.0,104.0,72.0,76548.0,76746.0,0.7831,0.7428,0.7791,13.37,12.75,2.8,15.63,4.01,0.93,3.39,12.86,0.990123263753,0.989940952082,0.99770375879,0.992589324875
758,MKE,AGL,419.0,372.0,65.0,96.0,56232.0,56653.0,0.7984,0.7681,0.7932,12.32,12.1,2.36,14.02,2.74,1.07,2.59,11.51,0.993433710483,0.992548726704,0.997147539531,0.994376658906
759,MKE,AGL,546.0,484.0,71.0,63.0,50040.0,50304.0,0.7491,0.7026,0.7387,15.46,12.86,3.24,17.98,2.76,1.32,3.17,14.8,0.990378498728,0.989088729017,0.997329187595,0.99226547178
760,MKE,AGL,952.0,860.0,72.0,59.0,47897.0,47869.0,0.7361,0.6938,0.7126,17.13,12.79,3.02,19.41,3.16,1.17,3.57,16.65,0.982034301949,0.980124016118,0.997264164735,0.986474160934
761,MSP,AGL,1912.0,1972.0,307.0,304.0,254994.0,253293.0,0.8041,0.6918,0.8128,10.25,17.44,6.67,15.33,5.34,1.4,3.99,10.28,0.992214549948,0.992501784356,0.997595846441,0.994104060248
762,MSP,AGL,1785.0,1935.0,329.0,358.0,250633.0,249613.0,0.7559,0.6256,0.7905,13.01,18.31,7.27,18.97,5.03,1.97,3.64,11.89,0.992247999904,0.992878032821,0.997253351351,0.994126461359
763,MSP,AGL,1238.0,1380.0,286.0,277.0,222831.0,223060.0,0.8,0.7204,0.8074,10.9,16.83,5.12,14.83,3.66,2.16,3.36,11.05,0.993813323769,0.994444220059,0.997474719158,0.995244087662
764,MSP,AGL,3536.0,3792.0,344.0,466.0,214837.0,213716.0,0.7719,0.6415,0.7327,13.0,19.31,7.27,19.32,4.42,3.49,5.49,16.2,0.982256826817,0.983541010161,0.996219837453,0.98733922481
765,MSP,AGL,1729.0,1988.0,321.0,318.0,213811.0,212956.0,0.8013,0.7249,0.7952,11.11,17.93,4.83,14.97,4.36,2.02,3.96,12.48,0.990664738256,0.991913418861,0.997005391701,0.993194516272
766,MSP,AGL,1450.0,1694.0,316.0,235.0,207765.0,207199.0,0.8252,0.7454,0.8063,9.81,17.59,4.7,13.71,4.29,2.24,3.73,11.8,0.991824284866,0.993020961182,0.997344347943,0.994063197997
767,MSP,AGL,2171.0,2467.0,299.0,257.0,208609.0,207351.0,0.8012,0.7309,0.7997,11.44,17.27,4.3,14.97,4.06,2.37,3.23,11.85,0.988102299965,0.989592970581,0.997326666026,0.991673978857
768,MSP,AGL,1472.0,1614.0,214.0,157.0,207583.0,207577.0,0.8267,0.7688,0.8255,10.31,16.51,3.72,13.26,4.1,1.45,2.61,10.67,0.992224572087,0.992908860552,0.998212737258,0.994448723299
769,MSP,AGL,751.0,868.0,197.0,169.0,203576.0,203737.0,0.8493,0.8022,0.855,8.95,16.09,3.46,11.47,3.61,1.18,2.16,8.77,0.995739605472,0.996310960035,0.99820285628,0.996751140595
770,MSP,AGL,1620.0,1875.0,295.0,187.0,206304.0,206694.0,0.8312,0.7433,0.8226,10.24,17.8,5.62,14.69,3.69,1.15,2.9,11.23,0.990928619118,0.99214751047,0.997665848261,0.993580659283
771,MSP,AGL,1356.0,1423.0,281.0,172.0,197864.0,198012.0,0.7892,0.7255,0.8037,12.33,16.36,3.74,15.46,3.7,0.9,2.95,12.25,0.992813566855,0.993146807908,0.997711404581,0.994557259781
772,PDX,ANM,1038.0,1043.0,90.0,104.0,107790.0,107597.0,0.8304,0.819,0.8132,9.2,10.01,1.78,10.05,2.58,0.56,2.7,9.69,0.990306421183,0.990370164208,0.998198591373,0.992958392255
773,PDX,ANM,463.0,505.0,83.0,70.0,110782.0,110230.0,0.7933,0.7733,0.7808,11.06,10.28,2.16,12.41,2.62,0.98,2.89,11.27,0.995418670054,0.995820620678,0.998615459794,0.996618250175
774,PDX,ANM,446.0,432.0,84.0,46.0,111646.0,111969.0,0.7963,0.776,0.7792,10.93,10.92,2.15,12.22,2.54,0.69,3.41,11.46,0.996141789245,0.996005230819,0.998837287302,0.996994769122
775,PDX,ANM,442.0,478.0,87.0,44.0,114531.0,113943.0,0.8052,0.7815,0.7813,10.77,10.97,1.96,12.2,2.41,0.73,3.37,11.7,0.995804920004,0.996140782845,0.998853261203,0.996932988017
776,PDX,ANM,652.0,656.0,116.0,84.0,107888.0,108006.0,0.8231,0.8037,0.8075,9.99,11.17,2.04,11.2,2.32,0.79,2.98,10.38,0.993926263356,0.993956695833,0.998147238923,0.99534339937
777,PDX,ANM,253.0,260.0,99.0,76.0,96802.0,96828.0,0.8499,0.826,0.8439,8.14,11.54,2.39,9.68,2.19,0.85,2.33,8.16,0.99731482629,0.997386417636,0.998192428859,0.997631224262
778,PDX,ANM,282.0,311.0,128.0,57.0,97133.0,96705.0,0.8393,0.8244,0.8396,8.77,11.01,1.69,9.74,2.12,0.7,2.08,8.46,0.996784033918,0.99709676423,0.99809118955,0.997323995899
779,PDX,ANM,269.0,282.0,82.0,60.0,92795.0,93153.0,0.8448,0.8187,0.8255,8.41,11.48,2.3,10.02,2.25,0.8,2.53,9.2,0.996972722296,0.997101136915,0.99847269129,0.997515516833
780,PDX,ANM,289.0,294.0,107.0,54.0,92223.0,92392.0,0.8578,0.8421,0.848,7.97,10.81,1.62,8.98,2.09,0.62,2.16,8.3,0.996817906312,0.996866291489,0.9982558297,0.9973133425
781,PDX,ANM,322.0,330.0,125.0,72.0,92554.0,91943.0,0.8373,0.8163,0.8293,9.07,11.54,2.07,10.38,2.01,0.8,2.74,9.26,0.996410819747,0.996520949932,0.997864463921,0.996932077867
782,PDX,ANM,404.0,404.0,123.0,54.0,94828.0,94702.0,0.8275,0.8082,0.8137,9.47,11.29,1.92,10.65,1.98,0.75,3.31,10.13,0.995733986611,0.995739654954,0.998132221812,0.996535287792
783,SEA,ANM,1280.0,1366.0,246.0,179.0,175769.0,175080.0,0.8173,0.7812,0.8107,10.25,13.17,2.98,12.34,3.72,1.14,3.13,10.27,0.99219785241,0.992717714728,0.997577305336,0.994164290825
784,SEA,ANM,1006.0,1161.0,195.0,178.0,167561.0,167023.0,0.7911,0.7512,0.776,11.83,13.29,3.17,14.04,3.63,1.44,3.19,12.53,0.993048861534,0.993996216303,0.997770365588,0.994938481142
785,SEA,ANM,913.0,1052.0,227.0,180.0,166479.0,167019.0,0.7927,0.7469,0.7632,11.67,14.62,3.8,14.28,3.78,1.5,4.15,13.06,0.993701315419,0.994515824819,0.997559205752,0.995258781997
786,SEA,ANM,1077.0,1242.0,253.0,197.0,167658.0,167931.0,0.7771,0.7152,0.7437,12.38,15.53,4.04,15.54,4.18,1.29,4.66,14.16,0.992604105258,0.993576208711,0.997318148092,0.994499487353
787,SEA,ANM,1142.0,1163.0,264.0,175.0,166460.0,167035.0,0.8173,0.7716,0.7763,10.36,15.77,3.57,12.93,4.38,1.47,4.33,12.19,0.993037387374,0.993139492971,0.997367276871,0.994514719072
788,SEA,ANM,487.0,460.0,245.0,181.0,154524.0,154814.0,0.867,0.8208,0.833,7.66,15.5,3.39,10.13,3.7,1.85,3.36,9.03,0.997028692496,0.996848386011,0.997245731207,0.997040936571
789,SEA,ANM,480.0,458.0,253.0,94.0,152846.0,153105.0,0.8708,0.8449,0.848,7.46,14.32,2.39,8.96,3.1,1.17,2.64,8.67,0.997008588877,0.996859584157,0.997731662913,0.997199945316
790,SEA,ANM,509.0,509.0,203.0,127.0,153354.0,153779.0,0.8786,0.8503,0.8456,6.94,14.09,2.58,8.65,2.83,0.96,2.9,8.56,0.996690055209,0.996680882142,0.997851093826,0.997074010392
791,SEA,ANM,658.0,671.0,236.0,117.0,151109.0,150604.0,0.8806,0.8507,0.8577,7.13,14.05,2.6,8.86,2.56,1.32,2.73,8.05,0.995544607049,0.995645527401,0.997660027907,0.996283387452
792,SEA,ANM,423.0,441.0,201.0,184.0,154456.0,153310.0,0.8626,0.8212,0.8413,7.88,14.54,3.24,10.09,2.23,1.86,3.42,8.76,0.997123475311,0.997261355985,0.997498099205,0.997294310167
793,SEA,ANM,502.0,543.0,272.0,98.0,165858.0,165955.0,0.848,0.8063,0.8245,8.63,14.79,3.18,10.87,2.75,1.82,3.88,9.86,0.996728028682,0.996973314522,0.997769828186,0.99715705713
794,ANC,AAL,473.0,532.0,73.0,30.0,16503.0,15511.0,0.7109,0.677,0.6502,21.45,12.41,2.92,23.05,4.03,1.08,5.93,22.62,0.965701760041,0.971338544507,0.993565315175,0.976868539908
795,ANC,AAL,424.0,484.0,74.0,31.0,72043.0,67034.0,0.7394,0.7061,0.6955,18.36,12.19,2.78,19.97,3.65,1.01,4.96,19.35,0.992779783394,0.994114625987,0.998490045083,0.995128151488
796,ANC,AAL,367.0,436.0,88.0,50.0,75708.0,69995.0,0.7771,0.7455,0.711,15.56,12.84,2.54,17.07,4.29,0.72,5.83,17.71,0.993770983642,0.995152427749,0.99810573564,0.995676382344
797,ANC,AAL,359.0,423.0,93.0,54.0,78741.0,73323.0,0.7838,0.7457,0.7196,15.69,13.19,2.29,17.52,5.13,0.39,5.87,18.09,0.994231005278,0.995440748784,0.998066603535,0.995912785866
798,ANC,AAL,268.0,355.0,97.0,57.0,76606.0,72479.0,0.7972,0.7698,0.7573,13.45,13.44,1.86,14.72,5.13,0.63,5.93,15.89,0.995102029553,0.996501579511,0.99793406446,0.996512557841
799,ANC,AAL,354.0,421.0,84.0,80.0,67252.0,63135.0,0.8112,0.7952,0.8264,15.1,12.49,1.55,15.88,3.85,0.31,4.19,15.95,0.993331749426,0.994736216023,0.99748441179,0.995184125746
800,ANC,AAL,149.0,204.0,84.0,32.0,73089.0,68125.0,0.7992,0.776,0.8045,17.77,11.97,1.79,18.83,3.75,0.37,3.91,20.28,0.997005504587,0.997961389539,0.998357103403,0.997774665843
801,ANC,AAL,191.0,265.0,87.0,36.0,72556.0,66845.0,0.8276,0.805,0.8292,14.56,11.89,1.66,15.6,3.92,0.55,4.01,13.93,0.996035604757,0.997367550582,0.998235306777,0.997212820705
802,ANC,AAL,216.0,284.0,78.0,36.0,70322.0,66453.0,0.8442,0.8235,0.8521,10.01,11.71,1.52,11.0,3.86,0.34,3.75,9.33,0.9957263028,0.996928415005,0.998333028697,0.996995915501
803,ANC,AAL,141.0,184.0,65.0,40.0,69984.0,65469.0,0.8432,0.8228,0.8631,9.18,12.03,1.51,10.09,3.4,0.47,3.82,8.46,0.997189509539,0.997985253772,0.998449646741,0.997874803351
804,ANC,AAL,111.0,162.0,74.0,28.0,71099.0,66704.0,0.8288,0.8074,0.86,11.33,11.33,1.33,12.34,4.09,0.54,4.57,10.82,0.997571360038,0.998438796608,0.998519625843,0.998176594163
